expense_ratio,risk_level,cluster,scheme_code,returns_1yr
0.4505928853754941,1.0000000000000002,8,100623,4.0
0.3754940711462451,1.0000000000000002,4,100780,4.4
0.4150197628458498,0.4000000000000001,3,100781,2.5
0.3873517786561266,1.0000000000000002,4,100782,4.3
0.3596837944664032,1.0000000000000002,4,100783,-2.2
0.158102766798419,1.0000000000000002,0,100784,-3.1
0.0869565217391304,0.2,1,100785,4.8
0.3754940711462451,1.0000000000000002,4,100786,1.6
0.6719367588932808,1.0000000000000002,2,100787,1.2
0.0434782608695652,0.4000000000000001,5,100788,5.7
0.2094861660079051,1.0000000000000002,0,100414,11.9
0.0988142292490118,1.0000000000000002,0,100415,-16.0
0.3359683794466404,1.0000000000000002,4,100416,6.6
0.0237154150197628,0.6000000000000001,6,100417,3.4
0.3478260869565217,1.0000000000000002,4,100418,-1.6
0.3320158102766799,0.2,1,100474,5.2
0.391304347826087,1.0000000000000002,4,100475,6.2
0.3359683794466404,1.0000000000000002,4,101000,2.8
0.3754940711462451,1.0000000000000002,4,101042,-8.1
0.2766798418972332,1.0000000000000002,4,101049,2.2
0.5375494071146246,1.0000000000000002,8,101186,14.0
0.3280632411067193,1.0000000000000002,4,101222,8.8
0.466403162055336,1.0000000000000002,8,101224,1.8
0.0592885375494071,0.2,1,101419,5.6
0.3636363636363636,1.0000000000000002,4,101471,1.3
0.0434782608695652,0.4000000000000001,5,101489,5.7
0.0395256916996047,1.0000000000000002,0,101490,1.0
0.3359683794466404,1.0000000000000002,4,101491,-3.4
0.2450592885375494,1.0000000000000002,0,101547,0.5
0.2411067193675889,1.0000000000000002,0,101548,-0.7
0.3596837944664032,0.6000000000000001,9,101605,2.1
0.0830039525691699,1.0000000000000002,0,101606,2.4
0.1225296442687747,0.2,1,101609,4.7
0.0948616600790513,0.2,1,101659,5.0
0.6877470355731227,1.0000000000000002,2,101672,1.5
0.632411067193676,1.0000000000000002,2,100476,9.0
0.8418972332015812,1.0000000000000002,2,100477,3.6
0.4426877470355731,1.0000000000000002,8,100480,-3.5
1.0,1.0000000000000002,2,101094,-4.1
0.774703557312253,1.0000000000000002,2,101095,-0.7
0.150197628458498,1.0000000000000002,0,101113,-2.5
0.150197628458498,1.0000000000000002,0,101114,1.2
0.6600790513833993,1.0000000000000002,2,101209,6.8
0.4901185770750988,1.0000000000000002,8,100496,8.3
0.3359683794466404,1.0000000000000002,4,100497,13.1
0.3478260869565217,0.4000000000000001,9,115270,3.6
0.4861660079051384,0.4000000000000001,3,115290,2.6
0.3952569169960475,1.0000000000000002,4,115398,0.6
0.6877470355731227,1.0000000000000002,2,115399,0.1
0.0039525691699604,0.2,1,115400,5.7
0.6166007905138341,1.0000000000000002,2,115401,2.3
0.5098814229249014,1.0000000000000002,8,115402,-0.1
0.1106719367588933,0.0,7,100381,5.4
0.0711462450592885,0.4000000000000001,5,100382,11.0
0.5256916996047432,1.0000000000000002,8,100646,8.2
0.4861660079051384,0.4000000000000001,3,100648,12.0
0.5770750988142294,1.0000000000000002,8,100650,-3.3
0.6403162055335969,1.0000000000000002,2,100651,4.1
0.2964426877470356,0.6000000000000001,9,100656,5.0
0.549407114624506,1.0000000000000002,8,100657,-1.5
0.2964426877470356,0.4000000000000001,5,100663,12.5
0.3320158102766799,1.0000000000000002,4,100664,-9.0
0.2411067193675889,0.4000000000000001,5,100668,5.0
0.557312252964427,1.0000000000000002,8,100669,-9.0
0.5059288537549408,1.0000000000000002,8,100678,5.3
0.6877470355731227,1.0000000000000002,2,100682,-0.5
0.7351778656126483,1.0000000000000002,2,100684,12.9
0.0316205533596838,0.2,1,100685,5.7
0.3517786561264823,1.0000000000000002,4,100711,-2.9
0.3596837944664032,1.0000000000000002,4,100712,-2.0
0.3715415019762846,0.4000000000000001,9,100723,3.7
0.3675889328063242,1.0000000000000002,4,100724,0.4
0.466403162055336,1.0000000000000002,8,100725,3.3
0.0553359683794466,0.4000000000000001,5,100739,5.6
0.3873517786561266,1.0000000000000002,4,100740,4.9
0.0553359683794466,1.0000000000000002,0,100741,0.9
0.0039525691699604,0.0,7,100742,5.4
0.4505928853754941,0.6000000000000001,3,100748,3.7
0.391304347826087,0.8,4,100749,5.2
0.1067193675889328,0.4000000000000001,5,100750,5.0
0.383399209486166,1.0000000000000002,4,100751,14.1
0.1067193675889328,0.2,1,100800,5.2
0.150197628458498,0.4000000000000001,5,100801,5.4
0.3557312252964427,0.6000000000000001,9,100802,-0.7
0.4347826086956522,1.0000000000000002,8,100803,1.7
0.0632411067193676,0.0,7,145963,1.7
